Date,Country,Cumulative no. of cases,Cumulative no. of deaths,Link
2009-06-22,Switzerland,31,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,Thailand,589,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,Trinidad and Tobago,18,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,Turkey,20,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,Ukraine,1,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,United Arab Emirates,2,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,United Kingdom,2506,1,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,United States of America,21449,87,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,Uruguay,36,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,Venezuela,71,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,Viet Nam,35,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,West Bank and Gaza Strip,8,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-22,Yemen,5,0,https://www.who.int/csr/don/2009_06_22/en/
2009-06-24,Algeria,2,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Antigua and Barbuda,2,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Argentina,1213,7,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Australia,2857,2,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Austria,12,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Bahamas,4,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Bahrain,15,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Bangladesh,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Barbados,5,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Belgium,30,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,"Bermuda, UKOT",1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Bolivia,44,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Brazil,334,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,"British Virgin Islands,  UKOT",1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Brunei Darussalam,4,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Bulgaria,5,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Cambodia,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Canada,6457,15,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Cap Verde,3,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,"Cayman Islands, UKOT",7,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Chile,4315,4,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,China,906,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Colombia,71,2,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Costa Rica,189,1,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Cote d'Ivoire,2,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Cuba,15,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Cyprus,5,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Czech Republic,7,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Denmark,34,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Dominica,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Dominican Republic,108,2,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Ecuador,115,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Egypt,40,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,El Salvador,160,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Estonia,5,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Ethiopia,2,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Fiji,2,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Finland,26,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,France,171,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,"French Polynesia, FOC",1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Germany,301,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Greece,58,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Guatemala,235,1,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Honduras,118,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Hungary,7,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Iceland,4,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,India,64,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Ireland,23,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,"Isle of Man, Crown Dependency",1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Israel,375,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Italy,96,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Jamaica,19,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Japan,893,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,"Jersey, Crown Dependency",3,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Jordan,15,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Kuwait,26,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Laos,3,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Latvia,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Lebanon,25,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Luxembourg,3,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Malaysia,68,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,"Martinique, FOC",2,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Mexico,7847,115,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Montenegro,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Morocco,9,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Netherlands,110,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,"Netherlands Antilles, Curaçao ",3,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,"Netherlands Antilles, Sint Maarten",1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,New Zealand,386,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Nicaragua,220,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Norway,22,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Oman,3,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Panama,330,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Papua New Guinea,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Paraguay,58,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Peru,217,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Philippines,445,1,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Poland,13,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Portugal,6,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Qatar,10,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Republic of Korea,115,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Romania,19,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Russia,3,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Samoa,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Saudi Arabia,45,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Singapore,194,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Slovakia,4,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Slovenia,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,South Africa,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Spain,539,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Sri Lanka,5,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Suriname,11,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Sweden,55,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Switzerland,33,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Thailand,774,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Trinidad and Tobago,25,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Tunisia,2,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Turkey,26,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Ukraine,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,United Arab Emirates,2,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,United Kingdom,2905,1,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,United States of America,21449,87,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Uruguay,195,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Vanuatu,1,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Venezuela,135,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Viet Nam,56,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,West Bank and Gaza Strip,8,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-24,Yemen,6,0,https://www.who.int/csr/don/2009_06_24/en/
2009-06-26,Algeria,2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Antigua and Barbuda,2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Argentina,1391,21,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Australia,3280,3,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Austria,12,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Bahamas,4,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Bahrain,15,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Bangladesh,1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Barbados,10,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Belgium,36,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"Bermuda, UKOT",1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Bolivia,47,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Brazil,399,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"British Virgin Islands,  UKOT",1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Brunei Darussalam,11,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Bulgaria,7,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Cambodia,5,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Canada,6732,19,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Cap Verde,3,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"Cayman Islands, UKOT",9,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Chile,5186,7,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,China,1089,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Colombia,72,2,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Costa Rica,222,1,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Cote d'Ivoire,2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Cuba,34,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Cyprus,9,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Czech Republic,9,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Denmark,41,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Dominica,1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Dominican Republic,108,2,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Ecuador,125,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Egypt,43,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,El Salvador,160,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Estonia,8,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Ethiopia,2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Fiji,2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Finland,26,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,France,191,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"French Polynesia, FOC",1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Germany,333,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Greece,73,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Guatemala,254,2,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"Guernsey, Crown Dependency",1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Honduras,118,1,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Hungary,8,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Iceland,4,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,India,64,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Indonesia,2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Iran,1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Ireland,29,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"Isle of Man, Crown Dependency",1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Israel,405,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Italy,102,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Jamaica,19,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Japan,1049,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"Jersey, Crown Dependency",8,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Jordan,15,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Kuwait,30,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Laos,3,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Latvia,1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Lebanon,25,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Luxembourg,3,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Malaysia,68,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"Martinique, FOC",2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Mexico,8279,116,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Montenegro,1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Morocco,11,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Netherlands,116,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"Netherlands Antilles, Curaçao ",3,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,"Netherlands Antilles, Sint Maarten",1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,New Zealand,453,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Nicaragua,265,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Norway,22,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Oman,3,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Panama,358,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Papua New Guinea,1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Paraguay,79,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Peru,252,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Philippines,445,1,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Poland,13,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Portugal,7,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Qatar,10,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Republic of Korea,142,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Romania,19,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Russia,3,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Samoa,1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Saudi Arabia,48,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Serbia,2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Singapore,315,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Slovakia,7,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Slovenia,3,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,South Africa,1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Spain,541,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Sri Lanka,7,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Suriname,11,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Sweden,61,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Switzerland,47,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Thailand,774,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Trinidad and Tobago,25,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Tunisia,2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Turkey,26,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Ukraine,1,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,United Arab Emirates,7,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,United Kingdom,3597,1,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,United States of America,21449,87,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Uruguay,195,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Vanuatu,2,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Venezuela,153,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Viet Nam,63,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,West Bank and Gaza Strip,9,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-26,Yemen,6,0,https://www.who.int/csr/don/2009_06_26/en/
2009-06-29,Algeria,2,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Antigua and Barbuda,2,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Argentina,1488,23,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Australia,4038,7,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Austria,12,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Bahamas,4,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Bahrain,15,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Bangladesh,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Barbados,10,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Belgium,43,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"Bermuda, UKOT",1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Bolivia,126,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Brazil,452,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"British Virgin Islands,  UKOT",1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Brunei Darussalam,29,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Bulgaria,7,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Cambodia,6,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Canada,7775,21,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Cap Verde,3,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"Cayman Islands, UKOT",9,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Chile,5186,7,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,China,1442,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Colombia,88,2,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Costa Rica,255,1,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Cote d'Ivoire,2,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Cuba,34,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Cyprus,25,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Czech Republic,9,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Denmark,44,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Dominica,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Dominican Republic,108,2,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Ecuador,125,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Egypt,50,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,El Salvador,226,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Estonia,13,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Ethiopia,2,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Fiji,2,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Finland,26,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,France,235,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"French Polynesia, FOC",3,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Germany,366,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Greece,86,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Guatemala,254,2,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"Guernsey, Crown Dependency",1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Honduras,118,1,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Hungary,8,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Iceland,4,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,India,64,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Indonesia,8,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Iran,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Iraq,10,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Ireland,39,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"Isle of Man, Crown Dependency",1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Israel,469,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Italy,112,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Jamaica,21,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Japan,1212,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"Jersey, Crown Dependency",8,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Jordan,18,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Kuwait,30,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Laos,3,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Latvia,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Lebanon,25,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Lithuania,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Luxembourg,4,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Malaysia,112,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"Martinique, FOC",2,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Mexico,8279,116,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Monaco,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Montenegro,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Morocco,11,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Nepal,3,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Netherlands,118,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"Netherlands Antilles, Curaçao ",3,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,"Netherlands Antilles, Sint Maarten",1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,New Zealand,587,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Nicaragua,277,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Norway,31,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Oman,3,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Panama,403,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Papua New Guinea,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Paraguay,85,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Peru,360,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Philippines,861,1,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Poland,14,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Portugal,11,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Qatar,10,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Republic of Korea,202,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Romania,24,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Russia,3,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Samoa,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Saudi Arabia,69,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Serbia,5,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Singapore,599,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Slovakia,9,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Slovenia,4,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,South Africa,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Spain,541,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Sri Lanka,9,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Suriname,11,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Sweden,67,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Switzerland,49,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Thailand,774,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Trinidad and Tobago,53,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Tunisia,2,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Turkey,27,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Ukraine,1,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,United Arab Emirates,8,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,United Kingdom,4250,1,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,United States of America,27717,127,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Uruguay,195,0,https://www.who.int/csr/don/2009_06_29/en/
